codigo,nombre,tipo,mov,EMCR,EVR,Dif_EVR,Factor_EVR
26042,Casalarreina,Exteriores,Inmigraciones,33,21,57.1,0.636
26043,Castañares de Rioja,Exteriores,Inmigraciones,1,1,0.0,1.000
26044,Castroviejo,Exteriores,Inmigraciones,2,0,,0.000
26045,Cellorigo,Exteriores,Inmigraciones,0,0,0.0,1.000
26046,Cenicero,Exteriores,Inmigraciones,58,42,38.1,0.724
26047,Cervera del Río Alhama,Exteriores,Inmigraciones,30,14,114.3,0.467
26048,Cidamón,Exteriores,Inmigraciones,0,0,0.0,1.000
26049,Cihuri,Exteriores,Inmigraciones,4,4,0.0,1.000
26050,Cirueña,Exteriores,Inmigraciones,1,0,,0.000
26051,Clavijo,Exteriores,Inmigraciones,1,1,0.0,1.000
26052,Cordovín,Exteriores,Inmigraciones,1,0,,0.000
26053,Corera,Exteriores,Inmigraciones,9,5,80.0,0.556
26054,Cornago,Exteriores,Inmigraciones,1,0,,0.000
26055,Corporales,Exteriores,Inmigraciones,0,0,0.0,1.000
26056,Cuzcurrita de Río Tirón,Exteriores,Inmigraciones,9,7,28.6,0.778
26057,Daroca de Rioja,Exteriores,Inmigraciones,0,0,0.0,1.000
26058,Enciso,Exteriores,Inmigraciones,2,0,,0.000
26059,Entrena,Exteriores,Inmigraciones,21,13,61.5,0.619
26060,Estollo,Exteriores,Inmigraciones,4,1,300.0,0.250
26061,Ezcaray,Exteriores,Inmigraciones,35,20,75.0,0.571
26062,Foncea,Exteriores,Inmigraciones,1,0,,0.000
26063,Fonzaleche,Exteriores,Inmigraciones,2,0,,0.000
26064,Fuenmayor,Exteriores,Inmigraciones,44,44,0.0,1.000
26065,Galbárruli,Exteriores,Inmigraciones,7,0,,0.000
26066,Galilea,Exteriores,Inmigraciones,6,2,200.0,0.333
26067,Gallinero de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26068,Gimileo,Exteriores,Inmigraciones,8,1,700.0,0.125
26069,Grañón,Exteriores,Inmigraciones,3,1,200.0,0.333
26070,Grávalos,Exteriores,Inmigraciones,4,1,300.0,0.250
26071,Haro,Exteriores,Inmigraciones,142,118,20.3,0.831
26072,Herce,Exteriores,Inmigraciones,3,3,0.0,1.000
26073,Herramélluri,Exteriores,Inmigraciones,2,2,0.0,1.000
26074,Hervías,Exteriores,Inmigraciones,2,2,0.0,1.000
26075,Hormilla,Exteriores,Inmigraciones,6,4,50.0,0.667
26076,Hormilleja,Exteriores,Inmigraciones,1,0,,0.000
26077,Hornillos de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26078,Hornos de Moncalvillo,Exteriores,Inmigraciones,0,0,0.0,1.000
26079,Huércanos,Exteriores,Inmigraciones,15,4,275.0,0.267
26080,Igea,Exteriores,Inmigraciones,35,25,40.0,0.714
26081,Jalón de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26082,Laguna de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26083,Lagunilla del Jubera,Exteriores,Inmigraciones,2,1,100.0,0.500
26084,Lardero,Exteriores,Inmigraciones,149,97,53.6,0.651
26086,Ledesma de la Cogolla,Exteriores,Inmigraciones,0,0,0.0,1.000
26087,Leiva,Exteriores,Inmigraciones,6,3,100.0,0.500
26088,Leza de Río Leza,Exteriores,Inmigraciones,0,0,0.0,1.000
26089,Logroño,Exteriores,Inmigraciones,1655,1317,25.7,0.796
26091,Lumbreras de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26092,Manjarrés,Exteriores,Inmigraciones,0,0,0.0,1.000
26093,Mansilla de la Sierra,Exteriores,Inmigraciones,0,0,0.0,1.000
26094,Manzanares de Rioja,Exteriores,Inmigraciones,0,0,0.0,1.000
26095,Matute,Exteriores,Inmigraciones,0,0,0.0,1.000
26096,Medrano,Exteriores,Inmigraciones,3,3,0.0,1.000
26098,Munilla,Exteriores,Inmigraciones,3,2,50.0,0.667
26099,Murillo de Río Leza,Exteriores,Inmigraciones,21,5,320.0,0.238
26100,Muro de Aguas,Exteriores,Inmigraciones,0,0,0.0,1.000
26101,Muro en Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26102,Nájera,Exteriores,Inmigraciones,84,84,0.0,1.000
26103,Nalda,Exteriores,Inmigraciones,38,18,111.1,0.474
26104,Navajún,Exteriores,Inmigraciones,0,0,0.0,1.000
26105,Navarrete,Exteriores,Inmigraciones,32,14,128.6,0.438
26106,Nestares,Exteriores,Inmigraciones,0,0,0.0,1.000
26107,Nieva de Cameros,Exteriores,Inmigraciones,3,0,,0.000
26108,Ocón,Exteriores,Inmigraciones,3,0,,0.000
26109,Ochánduri,Exteriores,Inmigraciones,3,1,200.0,0.333
26110,Ojacastro,Exteriores,Inmigraciones,0,1,-100.0,
26111,Ollauri,Exteriores,Inmigraciones,9,3,200.0,0.333
26112,Ortigosa de Cameros,Exteriores,Inmigraciones,2,0,,0.000
26113,Pazuengos,Exteriores,Inmigraciones,0,0,0.0,1.000
26114,Pedroso,Exteriores,Inmigraciones,0,0,0.0,1.000
26115,Pinillos,Exteriores,Inmigraciones,0,0,0.0,1.000
26117,Pradejón,Exteriores,Inmigraciones,102,75,36.0,0.735
26118,Pradillo,Exteriores,Inmigraciones,0,0,0.0,1.000
26119,Préjano,Exteriores,Inmigraciones,5,0,,0.000
26120,Quel,Exteriores,Inmigraciones,99,38,160.5,0.384
26121,Rabanera,Exteriores,Inmigraciones,0,0,0.0,1.000
26122,"Rasillo de Cameros, El",Exteriores,Inmigraciones,4,0,,0.000
26123,"Redal, El",Exteriores,Inmigraciones,2,1,100.0,0.500
26124,Ribafrecha,Exteriores,Inmigraciones,11,5,120.0,0.455
26125,Rincón de Soto,Exteriores,Inmigraciones,87,81,7.4,0.931
26126,Robres del Castillo,Exteriores,Inmigraciones,0,0,0.0,1.000
26127,Rodezno,Exteriores,Inmigraciones,5,0,,0.000
26128,Sajazarra,Exteriores,Inmigraciones,5,1,400.0,0.200
26129,San Asensio,Exteriores,Inmigraciones,7,4,75.0,0.571
26130,San Millán de la Cogolla,Exteriores,Inmigraciones,0,0,0.0,1.000
26131,San Millán de Yécora,Exteriores,Inmigraciones,0,0,0.0,1.000
26132,San Román de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26134,Santa Coloma,Exteriores,Inmigraciones,0,0,0.0,1.000
26135,Santa Engracia del Jubera,Exteriores,Inmigraciones,1,0,,0.000
26136,Santa Eulalia Bajera,Exteriores,Inmigraciones,1,0,,0.000
26138,Santo Domingo de la Calzada,Exteriores,Inmigraciones,122,110,10.9,0.902
26139,San Torcuato,Exteriores,Inmigraciones,0,0,0.0,1.000
26140,Santurde de Rioja,Exteriores,Inmigraciones,1,1,0.0,1.000
26141,Santurdejo,Exteriores,Inmigraciones,2,1,100.0,0.500
26142,San Vicente de la Sonsierra,Exteriores,Inmigraciones,22,16,37.5,0.727
26143,Sojuela,Exteriores,Inmigraciones,5,8,-37.5,1.600
26144,Sorzano,Exteriores,Inmigraciones,2,1,100.0,0.500
26145,Sotés,Exteriores,Inmigraciones,4,2,100.0,0.500
26146,Soto en Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26147,Terroba,Exteriores,Inmigraciones,0,0,0.0,1.000
26148,Tirgo,Exteriores,Inmigraciones,6,6,0.0,1.000
26149,Tobía,Exteriores,Inmigraciones,0,0,0.0,1.000
26150,Tormantos,Exteriores,Inmigraciones,5,3,66.7,0.600
26151,Torrecilla en Cameros,Exteriores,Inmigraciones,4,0,,0.000
26152,Torrecilla sobre Alesanco,Exteriores,Inmigraciones,1,2,-50.0,2.000
26153,Torre en Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26154,Torremontalbo,Exteriores,Inmigraciones,0,0,0.0,1.000
26155,Treviana,Exteriores,Inmigraciones,3,2,50.0,0.667
26157,Tricio,Exteriores,Inmigraciones,12,11,9.1,0.917
26158,Tudelilla,Exteriores,Inmigraciones,5,1,400.0,0.200
26160,Uruñuela,Exteriores,Inmigraciones,17,14,21.4,0.824
26161,Valdemadera,Exteriores,Inmigraciones,0,0,0.0,1.000
26162,Valgañón,Exteriores,Inmigraciones,1,0,,0.000
26163,Ventosa,Exteriores,Inmigraciones,1,0,,0.000
26164,Ventrosa,Exteriores,Inmigraciones,1,1,0.0,1.000
26165,Viguera,Exteriores,Inmigraciones,7,3,133.3,0.429
26166,Villalba de Rioja,Exteriores,Inmigraciones,0,0,0.0,1.000
26167,Villalobar de Rioja,Exteriores,Inmigraciones,3,5,-40.0,1.667
26168,Villamediana de Iregua,Exteriores,Inmigraciones,131,105,24.8,0.802
26169,Villanueva de Cameros,Exteriores,Inmigraciones,0,0,0.0,1.000
26170,"Villar de Arnedo, El",Exteriores,Inmigraciones,16,12,33.3,0.750
26171,Villar de Torre,Exteriores,Inmigraciones,2,1,100.0,0.500
26172,Villarejo,Exteriores,Inmigraciones,0,0,0.0,1.000
26173,Villarroya,Exteriores,Inmigraciones,0,0,0.0,1.000
26174,Villarta-Quintana,Exteriores,Inmigraciones,0,1,-100.0,
26175,Villavelayo,Exteriores,Inmigraciones,2,0,,0.000
26176,Villaverde de Rioja,Exteriores,Inmigraciones,0,0,0.0,1.000
26177,Villoslada de Cameros,Exteriores,Inmigraciones,17,5,240.0,0.294
26178,Viniegra de Abajo,Exteriores,Inmigraciones,0,0,0.0,1.000
26179,Viniegra de Arriba,Exteriores,Inmigraciones,1,1,0.0,1.000
26180,Zarratón,Exteriores,Inmigraciones,15,11,36.4,0.733
26181,Zarzosa,Exteriores,Inmigraciones,0,0,0.0,1.000
26183,Zorraquín,Exteriores,Inmigraciones,2,1,100.0,0.500
27001,Abadín,Exteriores,Inmigraciones,9,8,12.5,0.889
27002,Alfoz,Exteriores,Inmigraciones,8,8,0.0,1.000
27003,Antas de Ulla,Exteriores,Inmigraciones,15,12,25.0,0.800
27004,Baleira,Exteriores,Inmigraciones,6,1,500.0,0.167
27005,Barreiros,Exteriores,Inmigraciones,20,16,25.0,0.800
27006,Becerreá,Exteriores,Inmigraciones,12,8,50.0,0.667
27007,Begonte,Exteriores,Inmigraciones,9,9,0.0,1.000
27008,Bóveda,Exteriores,Inmigraciones,9,3,200.0,0.333
27009,Carballedo,Exteriores,Inmigraciones,6,6,0.0,1.000
27010,Castro de Rei,Exteriores,Inmigraciones,31,26,19.2,0.839
27011,Castroverde,Exteriores,Inmigraciones,14,13,7.7,0.929
27012,Cervantes,Exteriores,Inmigraciones,6,2,200.0,0.333
27013,Cervo,Exteriores,Inmigraciones,18,14,28.6,0.778
27014,"Corgo, O",Exteriores,Inmigraciones,12,7,71.4,0.583
27015,Cospeito,Exteriores,Inmigraciones,12,10,20.0,0.833
27016,Chantada,Exteriores,Inmigraciones,84,73,15.1,0.869
27017,Folgoso do Courel,Exteriores,Inmigraciones,13,4,225.0,0.308
27018,"Fonsagrada, A",Exteriores,Inmigraciones,14,7,100.0,0.500
27019,Foz,Exteriores,Inmigraciones,116,71,63.4,0.612
27020,Friol,Exteriores,Inmigraciones,18,8,125.0,0.444
27021,Xermade,Exteriores,Inmigraciones,2,1,100.0,0.500
27022,Guitiriz,Exteriores,Inmigraciones,32,23,39.1,0.719
27023,Guntín,Exteriores,Inmigraciones,9,6,50.0,0.667
27024,"Incio, O",Exteriores,Inmigraciones,10,6,66.7,0.600
27025,Xove,Exteriores,Inmigraciones,74,63,17.5,0.851
27026,Láncara,Exteriores,Inmigraciones,10,4,150.0,0.400
27027,Lourenzá,Exteriores,Inmigraciones,15,14,7.1,0.933
27028,Lugo,Exteriores,Inmigraciones,1059,832,27.3,0.786
27029,Meira,Exteriores,Inmigraciones,21,24,-12.5,1.143
27030,Mondoñedo,Exteriores,Inmigraciones,26,17,52.9,0.654
27031,Monforte de Lemos,Exteriores,Inmigraciones,250,198,26.3,0.792
27032,Monterroso,Exteriores,Inmigraciones,37,25,48.0,0.676
27033,Muras,Exteriores,Inmigraciones,4,4,0.0,1.000
27034,Navia de Suarna,Exteriores,Inmigraciones,6,6,0.0,1.000
27035,Negueira de Muñiz,Exteriores,Inmigraciones,4,1,300.0,0.250
27037,"Nogais, As",Exteriores,Inmigraciones,1,0,,0.000
27038,Ourol,Exteriores,Inmigraciones,8,6,33.3,0.750
27039,Outeiro de Rei,Exteriores,Inmigraciones,22,14,57.1,0.636
27040,Palas de Rei,Exteriores,Inmigraciones,34,20,70.0,0.588
27041,Pantón,Exteriores,Inmigraciones,27,16,68.8,0.593
27042,Paradela,Exteriores,Inmigraciones,3,2,50.0,0.667
27043,"Páramo, O",Exteriores,Inmigraciones,4,0,,0.000
27044,"Pastoriza, A",Exteriores,Inmigraciones,12,7,71.4,0.583
27045,Pedrafita do Cebreiro,Exteriores,Inmigraciones,5,3,66.7,0.600
27046,Pol,Exteriores,Inmigraciones,6,3,100.0,0.500
27047,"Pobra do Brollón, A",Exteriores,Inmigraciones,7,6,16.7,0.857
27048,"Pontenova, A",Exteriores,Inmigraciones,8,9,-11.1,1.125
27049,Portomarín,Exteriores,Inmigraciones,7,3,133.3,0.429
27050,Quiroga,Exteriores,Inmigraciones,17,12,41.7,0.706
27051,Ribadeo,Exteriores,Inmigraciones,74,56,32.1,0.757
27052,Ribas de Sil,Exteriores,Inmigraciones,4,1,300.0,0.250
27053,Ribeira de Piquín,Exteriores,Inmigraciones,0,0,0.0,1.000
27054,Riotorto,Exteriores,Inmigraciones,9,7,28.6,0.778
27055,Samos,Exteriores,Inmigraciones,11,9,22.2,0.818
27056,Rábade,Exteriores,Inmigraciones,10,8,25.0,0.800
27057,Sarria,Exteriores,Inmigraciones,174,137,27.0,0.787
27058,"Saviñao, O",Exteriores,Inmigraciones,29,13,123.1,0.448
27059,Sober,Exteriores,Inmigraciones,13,9,44.4,0.692
27060,Taboada,Exteriores,Inmigraciones,25,17,47.1,0.680
27061,Trabada,Exteriores,Inmigraciones,6,5,20.0,0.833
27062,Triacastela,Exteriores,Inmigraciones,10,8,25.0,0.800
27063,"Valadouro, O",Exteriores,Inmigraciones,10,5,100.0,0.500
27064,"Vicedo, O",Exteriores,Inmigraciones,8,8,0.0,1.000
27065,Vilalba,Exteriores,Inmigraciones,105,92,14.1,0.876
27066,Viveiro,Exteriores,Inmigraciones,195,118,65.3,0.605
27901,Baralla,Exteriores,Inmigraciones,17,13,30.8,0.765
27902,Burela,Exteriores,Inmigraciones,167,113,47.8,0.677
28001,"Acebeda, La",Exteriores,Inmigraciones,6,0,,0.000
28002,Ajalvir,Exteriores,Inmigraciones,109,82,32.9,0.752
28003,Alameda del Valle,Exteriores,Inmigraciones,29,35,-17.1,1.207
28004,"Álamo, El",Exteriores,Inmigraciones,185,148,25.0,0.800
28005,Alcalá de Henares,Exteriores,Inmigraciones,3598,2840,26.7,0.789
28006,Alcobendas,Exteriores,Inmigraciones,3306,2985,10.8,0.903
28007,Alcorcón,Exteriores,Inmigraciones,2568,1766,45.4,0.688
28008,Aldea del Fresno,Exteriores,Inmigraciones,47,34,38.2,0.723
28009,Algete,Exteriores,Inmigraciones,332,252,31.7,0.759
28010,Alpedrete,Exteriores,Inmigraciones,220,141,56.0,0.641
28011,Ambite,Exteriores,Inmigraciones,11,6,83.3,0.545
28012,Anchuelo,Exteriores,Inmigraciones,14,7,100.0,0.500
28013,Aranjuez,Exteriores,Inmigraciones,1092,756,44.4,0.692
28014,Arganda del Rey,Exteriores,Inmigraciones,1016,811,25.3,0.798
28015,Arroyomolinos,Exteriores,Inmigraciones,258,149,73.2,0.578
28016,"Atazar, El",Exteriores,Inmigraciones,0,0,0.0,1.000
28017,Batres,Exteriores,Inmigraciones,26,24,8.3,0.923
28018,Becerril de la Sierra,Exteriores,Inmigraciones,93,62,50.0,0.667
28019,Belmonte de Tajo,Exteriores,Inmigraciones,10,3,233.3,0.300
28020,Berzosa del Lozoya,Exteriores,Inmigraciones,4,3,33.3,0.750
28021,"Berrueco, El",Exteriores,Inmigraciones,13,6,116.7,0.462
28022,Boadilla del Monte,Exteriores,Inmigraciones,1030,788,30.7,0.765
28023,"Boalo, El",Exteriores,Inmigraciones,81,48,68.8,0.593
28024,Braojos,Exteriores,Inmigraciones,1,1,0.0,1.000
28025,Brea de Tajo,Exteriores,Inmigraciones,6,2,200.0,0.333
28026,Brunete,Exteriores,Inmigraciones,179,139,28.8,0.777
28027,Buitrago del Lozoya,Exteriores,Inmigraciones,83,75,10.7,0.904
28028,Bustarviejo,Exteriores,Inmigraciones,24,17,41.2,0.708
28029,Cabanillas de la Sierra,Exteriores,Inmigraciones,7,3,133.3,0.429
28030,"Cabrera, La",Exteriores,Inmigraciones,44,20,120.0,0.455
28031,Cadalso de los Vidrios,Exteriores,Inmigraciones,61,45,35.6,0.738
28032,Camarma de Esteruelas,Exteriores,Inmigraciones,90,72,25.0,0.800
28033,Campo Real,Exteriores,Inmigraciones,93,60,55.0,0.645
28034,Canencia,Exteriores,Inmigraciones,7,5,40.0,0.714
28035,Carabaña,Exteriores,Inmigraciones,38,23,65.2,0.605
28036,Casarrubuelos,Exteriores,Inmigraciones,42,17,147.1,0.405
28037,Cenicientos,Exteriores,Inmigraciones,11,11,0.0,1.000
28038,Cercedilla,Exteriores,Inmigraciones,169,125,35.2,0.740
28039,Cervera de Buitrago,Exteriores,Inmigraciones,0,0,0.0,1.000
28040,Ciempozuelos,Exteriores,Inmigraciones,465,376,23.7,0.809
28041,Cobeña,Exteriores,Inmigraciones,124,90,37.8,0.726
28042,Colmenar del Arroyo,Exteriores,Inmigraciones,30,16,87.5,0.533
28043,Colmenar de Oreja,Exteriores,Inmigraciones,100,55,81.8,0.550
28044,Colmenarejo,Exteriores,Inmigraciones,163,104,56.7,0.638
28045,Colmenar Viejo,Exteriores,Inmigraciones,795,649,22.5,0.816
28046,Collado Mediano,Exteriores,Inmigraciones,107,81,32.1,0.757
28047,Collado Villalba,Exteriores,Inmigraciones,1525,938,62.6,0.615
28048,Corpa,Exteriores,Inmigraciones,2,0,,0.000
28049,Coslada,Exteriores,Inmigraciones,1416,691,104.9,0.488
28050,Cubas de la Sagra,Exteriores,Inmigraciones,55,43,27.9,0.782
28051,Chapinería,Exteriores,Inmigraciones,28,21,33.3,0.750
28052,Chinchón,Exteriores,Inmigraciones,92,57,61.4,0.620
28053,Daganzo de Arriba,Exteriores,Inmigraciones,102,80,27.5,0.784
28054,"Escorial, El",Exteriores,Inmigraciones,220,123,78.9,0.559
28055,Estremera,Exteriores,Inmigraciones,24,16,50.0,0.667
28056,Fresnedillas de la Oliva,Exteriores,Inmigraciones,41,26,57.7,0.634
28057,Fresno de Torote,Exteriores,Inmigraciones,22,17,29.4,0.773
28058,Fuenlabrada,Exteriores,Inmigraciones,2424,1497,61.9,0.618
28059,Fuente el Saz de Jarama,Exteriores,Inmigraciones,156,109,43.1,0.699
28060,Fuentidueña de Tajo,Exteriores,Inmigraciones,32,21,52.4,0.656
28061,Galapagar,Exteriores,Inmigraciones,654,404,61.9,0.618
28062,Garganta de los Montes,Exteriores,Inmigraciones,3,3,0.0,1.000
28063,Gargantilla del Lozoya y Pinilla de Buitrago,Exteriores,Inmigraciones,29,4,625.0,0.138
28064,Gascones,Exteriores,Inmigraciones,8,3,166.7,0.375
28065,Getafe,Exteriores,Inmigraciones,3032,1891,60.3,0.624
28066,Griñón,Exteriores,Inmigraciones,121,82,47.6,0.678
28067,Guadalix de la Sierra,Exteriores,Inmigraciones,62,33,87.9,0.532
28068,Guadarrama,Exteriores,Inmigraciones,243,148,64.2,0.609
28069,"Hiruela, La",Exteriores,Inmigraciones,0,0,0.0,1.000
28070,Horcajo de la Sierra-Aoslos,Exteriores,Inmigraciones,7,7,0.0,1.000
28071,Horcajuelo de la Sierra,Exteriores,Inmigraciones,2,2,0.0,1.000
28072,Hoyo de Manzanares,Exteriores,Inmigraciones,127,74,71.6,0.583
28073,Humanes de Madrid,Exteriores,Inmigraciones,320,249,28.5,0.778
28074,Leganés,Exteriores,Inmigraciones,3271,2141,52.8,0.655
28075,Loeches,Exteriores,Inmigraciones,132,78,69.2,0.591
28076,Lozoya,Exteriores,Inmigraciones,11,1,1000.0,0.091
28078,Madarcos,Exteriores,Inmigraciones,1,1,0.0,1.000
28079,Madrid,Exteriores,Inmigraciones,102785,78923,30.2,0.768
28080,Majadahonda,Exteriores,Inmigraciones,1632,1183,38.0,0.725
28082,Manzanares el Real,Exteriores,Inmigraciones,122,70,74.3,0.574
28083,Meco,Exteriores,Inmigraciones,191,122,56.6,0.639
28084,Mejorada del Campo,Exteriores,Inmigraciones,304,209,45.5,0.688
28085,Miraflores de la Sierra,Exteriores,Inmigraciones,130,91,42.9,0.700
28086,"Molar, El",Exteriores,Inmigraciones,292,225,29.8,0.771
28087,"Molinos, Los",Exteriores,Inmigraciones,136,138,-1.4,1.015
28088,Montejo de la Sierra,Exteriores,Inmigraciones,4,3,33.3,0.750
28089,Moraleja de Enmedio,Exteriores,Inmigraciones,42,28,50.0,0.667
28090,Moralzarzal,Exteriores,Inmigraciones,223,113,97.3,0.507
28091,Morata de Tajuña,Exteriores,Inmigraciones,132,95,38.9,0.720
28092,Móstoles,Exteriores,Inmigraciones,2918,2006,45.5,0.687
28093,Navacerrada,Exteriores,Inmigraciones,77,33,133.3,0.429
28094,Navalafuente,Exteriores,Inmigraciones,37,14,164.3,0.378
28095,Navalagamella,Exteriores,Inmigraciones,91,42,116.7,0.462
28096,Navalcarnero,Exteriores,Inmigraciones,367,280,31.1,0.763
28097,Navarredonda y San Mamés,Exteriores,Inmigraciones,1,0,,0.000
28099,Navas del Rey,Exteriores,Inmigraciones,52,43,20.9,0.827
28100,Nuevo Baztán,Exteriores,Inmigraciones,119,53,124.5,0.445
28101,Olmeda de las Fuentes,Exteriores,Inmigraciones,8,3,166.7,0.375
28102,Orusco de Tajuña,Exteriores,Inmigraciones,16,7,128.6,0.438
28104,Paracuellos de Jarama,Exteriores,Inmigraciones,550,371,48.2,0.675
28106,Parla,Exteriores,Inmigraciones,3329,2486,33.9,0.747
28107,Patones,Exteriores,Inmigraciones,2,2,0.0,1.000
28108,Pedrezuela,Exteriores,Inmigraciones,132,71,85.9,0.538
28109,Pelayos de la Presa,Exteriores,Inmigraciones,83,60,38.3,0.723
28110,Perales de Tajuña,Exteriores,Inmigraciones,57,36,58.3,0.632
28111,Pezuela de las Torres,Exteriores,Inmigraciones,7,1,600.0,0.143
28112,Pinilla del Valle,Exteriores,Inmigraciones,4,4,0.0,1.000
28113,Pinto,Exteriores,Inmigraciones,686,473,45.0,0.690
28114,Piñuécar-Gandullas,Exteriores,Inmigraciones,0,0,0.0,1.000
28115,Pozuelo de Alarcón,Exteriores,Inmigraciones,1663,1521,9.3,0.915
28116,Pozuelo del Rey,Exteriores,Inmigraciones,26,12,116.7,0.462
28117,Prádena del Rincón,Exteriores,Inmigraciones,1,0,,0.000
28118,Puebla de la Sierra,Exteriores,Inmigraciones,4,3,33.3,0.750
28119,Quijorna,Exteriores,Inmigraciones,72,39,84.6,0.542
28120,Rascafría,Exteriores,Inmigraciones,34,16,112.5,0.471
28121,Redueña,Exteriores,Inmigraciones,4,0,,0.000
28122,Ribatejada,Exteriores,Inmigraciones,19,9,111.1,0.474
28123,Rivas-Vaciamadrid,Exteriores,Inmigraciones,1282,885,44.9,0.690
28124,Robledillo de la Jara,Exteriores,Inmigraciones,5,5,0.0,1.000
28125,Robledo de Chavela,Exteriores,Inmigraciones,79,43,83.7,0.544
28126,Robregordo,Exteriores,Inmigraciones,0,1,-100.0,
28127,"Rozas de Madrid, Las",Exteriores,Inmigraciones,1589,1086,46.3,0.683
28128,Rozas de Puerto Real,Exteriores,Inmigraciones,5,2,150.0,0.400
28129,San Agustín del Guadalix,Exteriores,Inmigraciones,218,133,63.9,0.610
28130,San Fernando de Henares,Exteriores,Inmigraciones,443,266,66.5,0.600
28131,San Lorenzo de El Escorial,Exteriores,Inmigraciones,266,178,49.4,0.669
28132,San Martín de la Vega,Exteriores,Inmigraciones,455,270,68.5,0.593
28133,San Martín de Valdeiglesias,Exteriores,Inmigraciones,120,83,44.6,0.692
28134,San Sebastián de los Reyes,Exteriores,Inmigraciones,1707,1496,14.1,0.876
28135,Santa María de la Alameda,Exteriores,Inmigraciones,27,17,58.8,0.630
28136,Santorcaz,Exteriores,Inmigraciones,11,4,175.0,0.364
28137,"Santos de la Humosa, Los",Exteriores,Inmigraciones,37,28,32.1,0.757
28138,"Serna del Monte, La",Exteriores,Inmigraciones,3,2,50.0,0.667
28140,Serranillos del Valle,Exteriores,Inmigraciones,38,19,100.0,0.500
28141,Sevilla la Nueva,Exteriores,Inmigraciones,110,65,69.2,0.591
28143,Somosierra,Exteriores,Inmigraciones,0,0,0.0,1.000
28144,Soto del Real,Exteriores,Inmigraciones,123,91,35.2,0.740
28145,Talamanca de Jarama,Exteriores,Inmigraciones,54,56,-3.6,1.037
28146,Tielmes,Exteriores,Inmigraciones,33,18,83.3,0.545
28147,Titulcia,Exteriores,Inmigraciones,14,5,180.0,0.357
28148,Torrejón de Ardoz,Exteriores,Inmigraciones,2525,1808,39.7,0.716
28149,Torrejón de la Calzada,Exteriores,Inmigraciones,67,46,45.7,0.687
28150,Torrejón de Velasco,Exteriores,Inmigraciones,27,27,0.0,1.000
28151,Torrelaguna,Exteriores,Inmigraciones,58,40,45.0,0.690
28152,Torrelodones,Exteriores,Inmigraciones,430,308,39.6,0.716
28153,Torremocha de Jarama,Exteriores,Inmigraciones,20,5,300.0,0.250
28154,Torres de la Alameda,Exteriores,Inmigraciones,67,41,63.4,0.612
28155,Valdaracete,Exteriores,Inmigraciones,8,4,100.0,0.500
28156,Valdeavero,Exteriores,Inmigraciones,32,30,6.7,0.938
28157,Valdelaguna,Exteriores,Inmigraciones,9,8,12.5,0.889
28158,Valdemanco,Exteriores,Inmigraciones,19,7,171.4,0.368
28159,Valdemaqueda,Exteriores,Inmigraciones,7,4,75.0,0.571
28160,Valdemorillo,Exteriores,Inmigraciones,213,167,27.5,0.784
28161,Valdemoro,Exteriores,Inmigraciones,1195,695,71.9,0.582
